Date,Name,ASCII Name,Governor ID,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops
2022-01-01,FlammA,FlammA,57141256,RA38,73490381,84361386,1226724758,824554,388532,371371,43124128,39652801,3446950845,102862,5714636
2022-01-01,Flexÿ,Flexy,63955350,RA38,66418806,139064170,1594096742,4726053,10627142,5769697,81000710,36940568,3330004540,81007,11941813
2022-01-01,Flintチだ院,Flintチだ院,74919143,RX38,36774236,10032227,19663538,8429562,318968,21305,799337,463055,58408098,26135,1773896
2022-01-01,Fluff n Fatale,Fluff n Fatale,62104788,RA38,61248722,61409510,451570132,23312144,2094492,1611360,25155700,9235814,1121611586,95955,5514876
2022-01-01,FrankIyn,FrankIyn,7143022,RP38,66894982,102296562,1260264241,2697869,2665452,6737201,57647584,32548456,9778350544,59153,9691363
2022-01-01,Fr소nchy亗Yeo,Fr소nchy亗Yeo,16898698,\-k,26176502,813926,9502985,778,0,0,676013,137135,2042102618,9743,1546551
2022-01-01,Funtôme Sakura,Funtome Sakura,34869648,,46951441,5786517,52222593,372129,832249,766240,2889927,925972,403569402,32611,1359676
2022-01-01,FàttyPrime,FattyPrime,53573536,RR38,64781779,67784559,848941712,948770,1230823,1469513,44229680,19905773,2352387681,84494,5912612
2022-01-01,Fîshy,Fishy,62660905,RR38,61320196,44069404,408167439,4323816,4068312,3745443,25445238,6486595,5025460937,61299,4899914
2022-01-01,G A M  OG,G A M  OG,51304605,RR38,61925318,111792220,1006389876,19221520,3128980,5225203,70894354,13322163,4505552282,85002,4842895
2022-01-01,G U E V A R Aツ,G U E V A R Aツ,92000528,RA38,34810793,59781639,546206150,1593714,3960673,7276748,43015101,3935403,2308406576,28715,4454387
2022-01-01,G v B,G v B,83664660,RK38,28738001,22601846,123222253,4923296,5330139,3392739,8110708,844964,269611465,30944,1466494
2022-01-01,GGerard,GGerard,14138612,RR38,73273910,308631552,3452558164,12962443,8117842,11632608,213117362,62801297,20879149200,36150,19324064
2022-01-01,GIYU T0MI0KA,GIYU T0MI0KA,97830892,,44090353,14386341,57823775,1001365,7858276,2639710,2639169,247821,291021058,6594,839353
2022-01-01,Gaia Kight Chao,Gaia Kight Chao,15800654,Ri38,51974498,10607481,112617073,288697,269105,900986,7455668,1693025,17318066771,15029,7587325
2022-01-01,GangstaAmmye个,GangstaAmmye个,15984647,RK38,80853494,179771042,2548459371,2457987,584780,1164396,96913695,78650184,7712014559,165565,12629281
2022-01-01,GangstaAza DGAF,GangstaAza DGAF,21463108,RK38,81831287,62725019,817433022,1322481,1576977,1175868,36368276,22281417,12629486899,229954,8712158
2022-01-01,GangstaDrëkles,GangstaDrekles,59438289,RK38,59814130,26212341,307701325,1217058,818640,687956,16670493,6818194,3299327883,43266,3900042
2022-01-01,GangstaMaruDGAF,GangstaMaruDGAF,17736708,RR38,90160283,83934705,1137164261,915189,1085651,395858,49753365,31784642,3077200317,99055,16208694
2022-01-01,GeasLite,GeasLite,89617826,RP38,32851373,31807283,156272019,5723437,8113856,7616895,9862986,490109,502973447,27824,2626476
2022-01-01,Gilded Goat,Gilded Goat,96242448,RK38,44295139,13069891,96554264,1136161,2707151,2269440,5730781,1226358,364116573,11081,1280552
2022-01-01,Giock,Giock,84469048,RK38,26696143,3334569,27596098,327843,618415,560370,1250660,577281,477963129,20550,859981
2022-01-01,Grandpa Farm4,Grandpa Farm4,50846273,OGFa,25653482,4536568,7364216,1533093,2691621,262609,36098,13147,1836582653,3144,452750
2022-01-01,Grandpa OG,Grandpa OG,8042386,RR38,71902444,130839544,1698425850,2845812,2030127,2009671,79332093,44621841,4198339664,34355,23951777
2022-01-01,GremlinQUEEN,GremlinQUEEN,23205212,RA38,39764635,1307397,18747602,57304,2711,1755,618884,626743,5125448496,9293,477335
2022-01-01,GroundZilla,GroundZilla,63918303,RK38,39374876,2760192,26080187,648677,67433,41614,1440023,562445,850679159,32766,1052589
2022-01-01,Grrlglglg,Grrlglglg,72628943,MF47,30265729,1966521,17060430,38272,4929,553457,1256817,113046,3375439654,5246,1469427
2022-01-01,Guam81,Guam81,63720400,RK38,54284529,13315198,160343642,851202,633248,521224,6936847,4372677,2099632500,36104,3483783
2022-01-01,Guan Chau 2,Guan Chau 2,66424168,Rw38,29717622,3986467,27589367,943106,385528,10520,2635865,11448,3195986682,10821,617958
2022-01-01,Guan Chau OG,Guan Chau OG,61178797,RP38,38245121,11219946,105601325,1244799,284200,214294,8560627,916026,4307561832,27325,2169187
2022-01-01,GweC,GweC,87989436,Ri38,29152789,3756522,22086159,1734435,305060,42803,1252654,421570,2791725722,21775,524474
2022-01-01,GÃËTØŪ,GAETOU,81750678,RA38,36327350,25624338,199165749,5005209,2093297,3144486,12622675,2758671,625332558,47329,1657116
2022-01-01,G҉a҉r҉i҉p҉,G҉a҉r҉i҉p҉,68627238,RP38,50740842,6823204,76750238,299143,85191,305802,4736454,1396614,213283114,55011,3799958
2022-01-01,HAYzOM,HAYzOM,29587991,RA38,62742524,47543957,504297816,8435471,754778,1872164,23601837,12879707,2284685873,71806,5071808
2022-01-01,HEathens,HEathens,58839227,Rg38,25757283,1343417,2692118,450053,740371,68094,84899,0,216138584,11427,75182
2022-01-01,HISPAN0,HISPAN0,1097477,IDG4,29936182,1114262,7336460,263640,116959,112011,583127,38525,697170273,3909,1970244
2022-01-01,HaeSoö,HaeSoo,91384301,RP38,25790679,3959184,39986167,95185,358127,1053494,1401066,1051312,247041059,31446,768843
2022-01-01,Haladîr,Haladir,55086798,RR38,59156806,96474941,1220170647,3157289,1724741,1808172,58683776,31100963,2335318098,89886,5961312
2022-01-01,Haniyasu G,Haniyasu G,73884186,RK38,26870979,3330728,21952858,291553,1041589,412180,1354547,230859,304983789,28892,1905252
2022-01-01,Harald OG,Harald OG,68635481,RP38,33466924,27021092,142130793,11016386,2283531,3346176,8552423,1822576,73511103,22067,3340858
2022-01-01,HarryPoTHeaD420,HarryPoTHeaD420,71366499,RP38,34553238,2315423,30426059,30595,14334,25818,1460552,784124,155318135,9973,2491871
2022-01-01,Harryslad,Harryslad,74240206,Rw38,30628223,5705896,47168802,256031,676020,1317774,2862696,593375,928131217,17836,2057784
2022-01-01,HarukoHanada,HarukoHanada,62326004,RA38,55043812,23805614,284464015,2112599,759442,427818,12930376,7575379,4022073663,60660,4527075
2022-01-01,Harutya OG,Harutya OG,60334815,Rj38,54351881,83860167,612291996,19707740,4492609,9604410,44016057,6039351,1838385358,55171,4540879
2022-01-01,HatredCopter,HatredCopter,53410809,KotF,29011859,325827,4557070,7530,5554,6309,160946,145488,7162626797,4605,2216895
2022-01-01,Heo Bé Ba,Heo Be Ba,79756107,Ri38,43914246,4760362,43365816,654532,456787,277999,2621154,749890,304434000,98630,907969
2022-01-01,Hhh2,Hhh2,63871718,RR38,40804695,10779335,96552379,2490908,634747,532191,4977384,2144105,4617138418,66052,3217774
2022-01-01,High Mage Cowl,High Mage Cowl,53572619,RA38,74106715,48578567,507611144,7978532,1141731,1305334,26454876,11698094,588908667,38621,7471938
2022-01-01,Himurã,Himura,63598668,DK38,85558702,164558593,2026281217,17589166,3161242,2626205,81770352,59411628,883746430,27783,5440583
2022-01-01,Hoa Queen,Hoa Queen,49219204,RP38,39302929,32899899,91724467,26085538,588940,375670,3316822,2532929,4191929687,22114,5532139
2022-01-01,Holdimonster,Holdimonster,3747243,RP38,94253538,124716833,1525180002,3116572,4234778,6384933,72906360,38074190,14417458054,70033,18158560
2022-01-01,Hoolee fm,Hoolee fm,27794057,F38b,26804747,123530,1428354,63,0,3648,98263,21556,5391256199,3764,770846
2022-01-01,Hoolee,Hoolee,5944784,RA38,71869421,60888156,811987247,4931308,160958,142090,30296529,25357271,10241448167,120963,9271269
2022-01-01,Hopesyy,Hopesyy,27737243,RK38,70206878,23529519,309634666,651100,247918,519405,13529093,8582003,2518931861,15508,4491665
2022-01-01,HotShotTiger,HotShotTiger,58442808,F380,76829729,160507765,1913183648,11343053,7920170,2342272,89233979,49668291,5941884670,92755,6504668
2022-01-01,HunterDemons,HunterDemons,56345194,RR38,65726975,181589994,1421528582,47526601,15195735,10137383,83352324,25377951,4990046123,67349,6894198
2022-01-01,I AM STIK,I AM STIK,97061961,RP38,25787401,4381823,40089625,205349,735158,466325,2278688,696303,116564338,23333,1040411
2022-01-01,I Am Brayan,I Am Brayan,86151634,Ri38,34422118,39206770,100221969,25510549,2882059,4344238,5741969,727955,1062669401,30959,1078973
2022-01-01,I Am Lazzÿ,I Am Lazzy,3534140,RR38,82648168,65686214,708998148,6670272,2287072,4383855,36134577,16210438,21389517101,119392,10023444
2022-01-01,I Am NoTTeA,I Am NoTTeA,15856222,RK38,31720820,931344,9552541,2339,6935,87751,749918,84401,2873874956,10383,964499
2022-01-01,I Am SaltTea,I Am SaltTea,15850637,RK38,26445901,0,,0,0,0,0,0,1991500000,2801,0
2022-01-01,I Am Tea,I Am Tea,95682829,RK38,38676758,42072088,367475919,5168566,2372542,3871073,26698531,3961376,721316243,21709,2341562
2022-01-01,I BlackHeart I,I BlackHeart I,19004552,RR38,70008571,44598884,608943606,607300,144650,193779,26530537,17122618,1176749872,61743,6578672
2022-01-01,I Love 2285,I Love 2285,90827038,DK38,27365444,6696049,42767058,2129582,522057,512722,3138762,392926,5568731565,16787,673699
2022-01-01,I M StoneBank,I M StoneBank,79498103,RP38,36163360,39262534,301737742,10807504,2703280,2968858,17336359,5446533,1902064158,53685,2322013
2022-01-01,I am Nerf,I am Nerf,95459238,RR38,81119822,114357872,1356153562,4856993,1674732,4877060,72665728,30283359,588675560,11913,8936941
2022-01-01,ICHIGO OG,ICHIGO OG,70015615,OGFa,40086111,54545889,467428476,9300704,3932678,2989295,32071844,6251368,3458718296,65858,3674261
2022-01-01,IJOMI OG,IJOMI OG,76195639,RR38,48828458,44995733,376033874,9894733,2882676,2957914,22875028,6385382,8225648924,110573,3619045
2022-01-01,IM BLAGUK777,IM BLAGUK777,86247358,F38b,25810966,10102813,56859721,2416178,1297069,2233547,3827222,328797,1950328705,22977,1455227
2022-01-01,IamGilbo,IamGilbo,20462120,RK38,76775634,146315320,1599095843,16494469,4006724,8962633,78509691,38341803,2313900621,120574,7035072
2022-01-01,Ibn E Ijaz,Ibn E Ijaz,15038629,RR38,59320477,120532728,1451975273,5047916,2321511,2852932,77129644,33180725,6188982932,105534,9787384
2022-01-01,IchigoF1,IchigoF1,68350663,OGFa,27992367,12633627,88451464,3808190,902561,1263776,5235240,1423860,490218342,25863,3375112
2022-01-01,ImAnRSoul,ImAnRSoul,97435707,Ri38,28272955,7420101,43459132,1232742,1189375,2150426,2471903,375655,51117423,15503,846905
2022-01-01,Imperator Venum,Imperator Venum,81744680,RA38,46765087,16377075,154093750,1300024,2180273,1031360,9196060,2669358,1634685018,70930,2407220
2022-01-01,Irenerene,Irenerene,20533430,RA38,79586945,126419871,1721384148,2677202,1083396,1327154,71326908,50005211,2395136035,56480,9632161
2022-01-01,Irélia Rx,Irelia Rx,38390141,RA38,49537740,33188259,176421030,18543842,528884,842576,9717495,3555462,2932998310,35149,5301761
2022-01-01,IrоnGiant,IrоnGiant,37732597,RR38,72272309,105271998,1231142736,3542061,4262169,6173929,62866251,28427588,1360956527,94138,8194788
2022-01-01,ItsAki II,ItsAki II,16353531,RX38,46107524,6801655,85181048,61663,59468,20570,4823158,1836796,9733412480,18502,5522147
2022-01-01,ItsAki III,ItsAki III,14739629,RX38,46801344,1693156,15271479,43689,541014,84621,663441,360391,8224872703,13508,982437
2022-01-01,ItsAki IV,ItsAki IV,3909496,RX38,27470382,764134,11017042,12741,3567,0,394916,352910,4754016337,9972,542123
2022-01-01,Izzy 永,Izzy 永,75144155,RA38,49428777,62915718,451355404,25550413,1343941,1019220,26056232,8945912,5617260534,45604,3857834
2022-01-01,JOLAN,JOLAN,17854556,RA38,76343230,72166642,933962126,1939702,505139,609677,45211728,23900396,1280860516,88711,5508385
2022-01-01,JOSE2,JOSE2,67548799,RP38,35332332,1183548,13530189,15768,59752,21533,840850,245645,973584600,12575,532771
2022-01-01,Jablay Pirate,Jablay Pirate,83446660,Rt38,27359922,5209179,36822855,717085,1852089,39770,2062052,538183,109293625,43925,931612
2022-01-01,Jackncoke,Jackncoke,6017556,RP38,72868635,10530214,151136968,47243,22351,15727,5787795,4657098,3264908510,33496,2751114
2022-01-01,Jackosville,Jackosville,84482307,]t38,27803710,8916063,61850177,937355,2265614,932042,4221773,559279,379587038,15377,2167812
2022-01-01,Jagermiester,Jagermiester,96244148,,26360242,1453711,13265652,81393,249201,53863,884956,184298,560001,14367,381145
2022-01-01,JaneHunston,JaneHunston,16028895,RP38,55867372,60852267,452372708,26327670,377007,1361730,21481096,11304764,1687706784,80449,9671421
2022-01-01,JealousSs,JealousSs,67147404,RR38,44664696,19001032,190445049,1538375,1521551,1593053,10623900,3724153,778990446,40106,2774729
2022-01-01,Jedi Mätty,Jedi Matty,95676399,RR38,62580872,107490361,1206400595,2280225,4500571,5777047,72481514,22451004,2899553445,26966,5671017
2022-01-01,Jerooooo,Jerooooo,96165300,RP38,28353285,1785506,16629412,94993,142663,133862,1249012,164976,91502148,19444,191188
2022-01-01,Jessy Jr,Jessy Jr,17256004,RA38,66586051,74049728,628089286,25412911,843016,1273983,31417162,15102656,5316193896,54122,7903197
2022-01-01,Jon Snow KN,Jon Snow KN,27730064,roah,25357034,997647,11323151,25139,86682,11085,639440,235301,1143923050,4369,3430203
2022-01-01,JonnyKr 爺 2,JonnyKr 爺 2,69070665,Ri38,27199879,868300,8766832,904,9882,717,839192,17605,1405308480,4972,413151
2022-01-01,Jounin Rey Vago,Jounin Rey Vago,96217658,,27751772,727894,4689583,66676,74249,243430,331675,11864,10849418,26648,48991
2022-01-01,Jurabige,Jurabige,68399761,RP38,37341014,17268471,71342667,11427565,480212,613370,2930323,1817001,1820424682,17547,3253975
2022-01-01,Just Morenth,Just Morenth,95676642,RR38,36816621,23289608,183990572,4939592,2203764,2881234,9823017,3442001,286657951,41643,1252858
2022-01-01,Jäzzmine,Jazzmine,67202956,RR38,53099102,23393980,296189284,590633,512865,414582,14413090,7462810,3080681619,129110,3096182
2022-01-01,Jöss īī,Joss ii,87426831,RK38,35168787,7980583,79656021,700409,455670,484275,5013708,1326521,11412500,59634,1589609
2022-01-01,JēliBēคN,JeliBeคN,12358600,RR38,65752228,115468708,1240609338,6193012,2864732,4817613,81749620,19843731,4652818590,76074,6448073
2022-01-01,Jœÿ Dealer,Joey Dealer,30421620,RR38,71563347,23517754,283762427,927005,1404059,1726022,11534854,7925814,1579976749,39823,3501805
2022-01-01,KAOZ the FVCKER,KAOZ the FVCKER,95678089,RP38,39053320,21777341,210851550,1311312,1553928,1936988,13976878,2998235,401711375,44954,677217
